date,y2,y5,y10,y30,2s5s_spread,2s5s_z,5s10s_spread,5s10s_z,10s30s_spread,10s30s_z
1984-03-29,9.626540,10.394848,10.638360,,76.830727,-0.027247,24.351261,1.224719,,
1984-03-30,9.632149,10.411357,10.667141,,77.920760,0.080103,25.578435,1.319237,,
1984-04-02,9.692315,10.451084,10.695381,,75.876893,-0.238780,24.429690,1.146533,,
1984-04-03,9.750688,10.526694,10.763308,,77.600641,-0.040181,23.661377,1.024674,,
1984-04-04,9.783594,10.544158,10.782953,,76.056383,-0.337535,23.879594,1.017041,,
1984-04-05,9.722572,10.489005,10.744578,,76.643284,-0.306738,25.557293,1.171497,,
1984-04-06,9.703254,10.465910,10.723934,,76.265633,-0.445266,25.802354,1.162798,,
1984-04-09,9.674930,10.433899,10.677869,,75.896946,-0.577961,24.396983,0.970711,,
1984-04-10,9.690475,10.477815,10.714298,,78.734021,-0.058289,23.648327,0.855653,,
1984-04-11,9.752265,10.524278,10.768478,,77.201338,-0.426430,24.419931,0.919802,,
1984-04-12,9.718252,10.522890,10.811014,,80.463787,0.255007,28.812446,1.422946,,
1984-04-13,9.709995,10.555286,10.850981,,84.529140,1.112261,29.569457,1.480099,,
1984-04-16,9.806775,10.641444,10.928897,,83.466888,0.850187,28.745299,1.336673,,
1984-04-17,9.786352,10.672086,10.960536,,88.573423,1.912844,28.845014,1.312055,,
1984-04-18,9.806103,10.707935,11.011750,,90.183217,2.163095,30.381465,1.477723,,
1984-04-19,9.845705,10.748490,11.041706,,90.278541,2.072350,29.321515,1.316501,,
1984-04-24,9.854280,10.735155,10.999434,,88.087516,1.578052,26.427895,0.900356,,
1984-04-25,9.812088,10.713524,10.969169,,90.143560,1.962110,25.564475,0.759948,,
1984-04-26,9.777116,10.704226,10.966369,,92.710976,2.369660,26.214268,0.828604,,
1984-04-27,9.770933,10.726455,10.985150,,95.552272,2.761148,25.869456,0.761498,,
1984-04-30,9.917863,10.839293,11.034267,,92.143023,2.000887,19.497380,-0.243028,,
1984-05-01,9.900386,10.824572,11.029110,,92.418573,1.964082,20.453844,-0.136668,,
1984-05-02,9.936733,10.857098,11.044143,,92.036475,1.813289,18.704469,-0.496642,,
1984-05-03,10.053280,10.901807,11.076786,,84.852746,0.627784,17.497846,-0.779700,,
1984-05-04,10.208577,10.987477,11.155285,,77.889965,-0.462930,16.780779,-0.991211,,
1984-05-08,10.400784,11.090775,11.232152,,68.999115,-1.835728,14.137658,-1.575408,,
1984-05-09,10.430814,11.097276,11.237150,,66.646214,-2.114671,13.987389,-1.642363,,
1984-05-10,10.631498,11.216808,11.311155,,58.530997,-3.204327,9.434633,-2.621380,,
1984-05-11,10.745025,11.325455,11.390815,,58.043001,-2.979842,6.536004,-3.162902,,
1984-05-14,10.794254,11.371454,11.400616,,57.719973,-2.777912,2.916205,-3.670977,,
1984-05-15,10.775380,11.366103,11.386659,,59.072256,-2.411015,2.055612,-3.456689,,
1984-05-16,10.730949,11.343630,11.337515,,61.268088,-2.019350,-0.611506,-3.563310,,
1984-05-17,10.718746,11.341300,11.338241,,62.255386,-1.819298,-0.305848,-3.165117,,
1984-05-18,10.812475,11.458454,11.395939,,64.597895,-1.496772,-6.251476,-3.723023,,
1984-05-21,10.780539,11.430268,11.378058,,64.972899,-1.407509,-5.221021,-3.185631,,
1984-05-22,10.800351,11.511292,11.484766,,71.094145,-0.730212,-2.652576,-2.614917,,
1984-05-23,10.796916,11.520734,11.486808,,72.381815,-0.594527,-3.392647,-2.536388,,
1984-05-24,11.162711,11.838296,11.734822,,67.558495,-1.142620,-10.347374,-3.121575,,
1984-05-25,11.179449,11.854569,11.714428,,67.511996,-1.146294,-14.014081,-3.212816,,
1984-05-29,11.147292,11.834488,11.695141,,68.719633,-1.006866,-13.934747,-2.911520,,
1984-05-30,11.200387,11.939084,11.792477,,73.869691,-0.442084,-14.660687,-2.738763,,
1984-05-31,11.174096,11.892023,11.737821,,71.792653,-0.657611,-15.420166,-2.596525,,
1984-06-01,11.062594,11.745817,11.585350,,68.322295,-1.010626,-16.046626,-2.465328,,
1984-06-04,10.896881,11.552924,11.461862,,65.604284,-1.266885,-9.106194,-1.810691,,
1984-06-05,10.913240,11.556522,11.460593,,64.328275,-1.356198,-9.592928,-1.764285,,
1984-06-06,10.880099,11.584076,11.477982,,70.397718,-0.691177,-10.609446,-1.757413,,
1984-06-07,10.948412,11.728468,11.621348,,78.005585,0.101809,-10.712006,-1.687977,,
1984-06-08,10.947605,11.751506,11.626274,,80.390099,0.348494,-12.523184,-1.736463,,
1984-06-11,10.909640,11.682066,11.575996,,77.242581,0.036680,-10.607013,-1.538711,,
1984-06-12,10.952735,11.772479,11.671041,,81.974386,0.534275,-10.143728,-1.449632,,
1984-06-13,10.916306,11.772270,11.681891,,85.596355,0.917980,-9.037829,-1.326425,,
1984-06-14,10.826187,11.720497,11.676526,,89.431054,1.305144,-4.397159,-0.992393,,
1984-06-15,10.831514,11.680798,11.628543,,84.928386,0.821631,-5.225484,-1.011228,,
1984-06-18,10.865718,11.709381,11.665244,,84.366278,0.758063,-4.413614,-0.928379,,
1984-06-19,10.776031,11.587071,11.536164,,81.103933,0.421896,-5.090669,-0.939905,,
1984-06-20,10.887739,11.704819,11.609186,,81.708084,0.484010,-9.563365,-1.184601,,
1984-06-21,10.916036,11.739935,11.691795,,82.389880,0.551495,-4.814057,-0.854633,,
1984-06-22,11.039955,11.811986,11.740286,,77.203038,0.025757,-7.169941,-0.970531,,
1984-06-25,11.112523,11.843327,11.789572,,73.080437,-0.387708,-5.375516,-0.829051,,
1984-06-26,11.159117,11.869415,11.786527,,71.029797,-0.585447,-8.288766,-0.979705,,
1984-06-27,11.123913,11.801704,11.711060,,67.779086,-0.902270,-9.064398,-0.995230,,
1984-06-28,11.156688,11.816730,11.740779,,66.004191,-1.058610,-7.595138,-0.872203,,
1984-06-29,11.088377,11.758341,11.689260,,66.996440,-0.931052,-6.908128,-0.800491,,
1984-07-02,11.161180,11.829803,11.729044,,66.862312,-0.923041,-10.075898,-0.970203,,
1984-07-03,11.208540,11.857969,11.770557,,64.942826,-1.086798,-8.741170,-0.855033,,
1984-07-04,11.190535,11.820507,11.706751,,62.997140,-1.246608,-11.375544,-0.991954,,
1984-07-05,11.323806,11.903695,11.767768,,57.988910,-1.687632,-13.592701,-1.100920,,
1984-07-06,11.395538,11.953036,11.787880,,55.749863,-1.829635,-16.515627,-1.253504,,
1984-07-09,11.657678,12.125326,11.871087,,46.764711,-2.566621,-25.423862,-1.784454,,
1984-07-10,11.962207,12.346143,12.022721,,38.393609,-3.115872,-32.342154,-2.153790,,
1984-07-11,11.946088,12.325400,11.985738,,37.931275,-2.877674,-33.966213,-2.154599,,
1984-07-12,12.040203,12.427861,12.044640,,38.765791,-2.588096,-38.322162,-2.334355,,
1984-07-13,11.969211,12.339846,11.991138,,37.063485,-2.537835,-34.870819,-2.022405,,
1984-07-16,11.931594,12.325786,11.957306,,39.419197,-2.210038,-36.848070,-2.069544,,
1984-07-17,11.947960,12.358533,11.993819,,41.057350,-1.985897,-36.471364,-1.973586,,
1984-07-18,11.980908,12.419019,12.049040,,43.811096,-1.717102,-36.997985,-1.947598,,
1984-07-19,12.089645,12.517511,12.092715,,42.786636,-1.718880,-42.479568,-2.225681,,
1984-07-20,12.060759,12.464425,12.065362,,40.366641,-1.807652,-39.906275,-1.985914,,
1984-07-23,12.300750,12.661696,12.155074,,36.094610,-2.010195,-50.662208,-2.573784,,
1984-07-24,12.186659,12.636306,12.166185,,44.964647,-1.369385,-47.012092,-2.238752,,
1984-07-25,12.168687,12.624562,12.133892,,45.587531,-1.294781,-49.066993,-2.283101,,
1984-07-26,12.033953,12.562718,12.123864,,52.876547,-0.787083,-43.885455,-1.880091,,
1984-07-27,12.135639,12.647301,12.198500,,51.166165,-0.874966,-44.880115,-1.879585,,
1984-07-30,12.319244,12.791559,12.308301,,47.231449,-1.116619,-48.325735,-2.021505,,
1984-07-31,12.250465,12.737073,12.242134,,48.660783,-0.984831,-49.493909,-2.018099,,
1984-08-01,12.218289,12.693679,12.186515,,47.539058,-1.029325,-50.716426,-2.018642,,
1984-08-02,11.938761,12.553555,12.057768,,61.479328,-0.050062,-49.578623,-1.877690,,
1984-08-03,11.651163,12.269734,11.828189,,61.857131,-0.018535,-44.154492,-1.501531,,
1984-08-06,11.740415,12.296000,11.799484,,55.558447,-0.451105,-49.651580,-1.775299,,
1984-08-07,11.518097,12.124680,11.695529,,60.658320,-0.101003,-42.915057,-1.320777,,
1984-08-08,11.364997,11.923970,11.489933,,55.897244,-0.428403,-43.403707,-1.306368,,
1984-08-09,11.218867,11.845755,11.510158,,62.688735,0.037325,-33.559707,-0.694001,,
1984-08-10,10.871276,11.432433,11.220593,,56.115630,-0.411080,-21.183963,0.055223,,
1984-08-13,10.941347,11.515258,11.292045,,57.391116,-0.316980,-22.321291,0.009211,,
1984-08-14,10.693942,11.331431,11.136547,,63.748898,0.122657,-19.488355,0.194608,,
1984-08-15,10.850057,11.422627,11.167379,,57.256997,-0.316440,-25.524747,-0.153353,,
1984-08-16,10.911105,11.461603,11.226265,,55.049817,-0.451718,-23.533873,-0.010412,,
1984-08-17,10.865373,11.459430,11.252219,,59.405776,-0.136134,-20.721156,0.184351,,
1984-08-20,10.945028,11.521095,11.291652,,57.606675,-0.249964,-22.944309,0.057754,,
1984-08-21,10.933993,11.448502,11.215316,,51.450973,-0.659990,-23.318612,0.043859,,
1984-08-22,10.959428,11.459260,11.189677,,49.983203,-0.739817,-26.958344,-0.174274,,
1984-08-23,11.062229,11.580612,11.286614,,51.838276,-0.587343,-29.399822,-0.315322,,
1984-08-24,11.161971,11.608985,11.271143,,44.701478,-1.055983,-33.784232,-0.577341,,
1984-08-28,11.182606,11.629972,11.303863,,44.736503,-1.020075,-32.610893,-0.484757,,
1984-08-29,11.193127,11.605776,11.263414,,41.264887,-1.224477,-34.236142,-0.566223,,
1984-08-30,11.184652,11.629949,11.302767,,44.529732,-0.966316,-32.718222,-0.446684,,
1984-08-31,11.207763,11.623628,11.301384,,41.586438,-1.131755,-32.224330,-0.394244,,
1984-09-03,11.191733,11.588900,11.253886,,39.716747,-1.221438,-33.501452,-0.456500,,
1984-09-04,11.286565,11.684971,11.345861,,39.840670,-1.176706,-33.911077,-0.462863,,
1984-09-05,11.572976,11.834410,11.450184,,26.143337,-2.070620,-38.422545,-0.736690,,
1984-09-06,11.505741,11.806746,11.456408,,30.100486,-1.722829,-35.033846,-0.486938,,
1984-09-07,11.351322,11.702151,11.348588,,35.082830,-1.340141,-35.356263,-0.485078,,
1984-09-10,11.290216,11.652300,11.316162,,36.208328,-1.244822,-33.613724,-0.341260,,
1984-09-11,11.164271,11.516761,11.218622,,35.248989,-1.293629,-29.813939,-0.051576,,
1984-09-12,11.196552,11.542488,11.222252,,34.593583,-1.324245,-32.023518,-0.180393,,
1984-09-13,11.130312,11.496054,11.190915,,36.574261,-1.148379,-30.513950,-0.041744,,
1984-09-14,11.104748,11.456077,11.163428,,35.132969,-1.248376,-29.264907,0.076870,,
1984-09-17,11.325351,11.631119,11.249585,,30.576846,-1.622996,-38.153410,-0.575146,,
1984-09-18,11.449189,11.745719,11.323348,,29.653055,-1.676620,-42.237095,-0.873426,,
1984-09-19,11.254412,11.578910,11.178062,,32.449826,-1.393468,-40.084777,-0.674903,,
1984-09-20,11.219220,11.534877,11.156612,,31.565726,-1.441006,-37.826490,-0.460203,,
1984-09-21,11.289873,11.564013,11.148145,,27.414088,-1.775768,-41.586879,-0.760988,,
1984-09-24,11.189203,11.509459,11.117314,,32.025547,-1.302357,-39.214511,-0.525196,,
1984-09-25,11.236462,11.504186,11.084417,,26.772373,-1.749751,-41.976855,-0.763544,,
1984-09-26,11.134728,11.458705,11.083913,,32.397690,-1.183292,-37.479213,-0.297524,,
1984-09-27,11.032403,11.394228,11.011037,,36.182480,-0.799253,-38.319123,-0.353519,,
1984-09-28,11.039593,11.414888,11.009951,,37.529529,-0.644595,-40.493741,-0.565238,,
1984-10-01,11.081456,11.474825,11.046100,,39.336937,-0.444564,-42.872514,-0.820338,,
1984-10-02,11.000177,11.384698,10.987411,,38.452079,-0.508606,-39.728652,-0.418138,,
1984-10-03,10.942058,11.377839,11.002800,,43.578097,0.005142,-37.503923,-0.119992,,
1984-10-04,10.964187,11.407726,11.047934,,44.353862,0.072483,-35.979172,0.079004,,
1984-10-05,10.931486,11.350115,10.991755,,41.862868,-0.181743,-35.836039,0.100948,,
1984-10-08,11.003221,11.327642,10.948206,,32.442090,-1.111260,-37.943548,-0.165165,,
1984-10-09,11.058758,11.383203,11.021552,,32.444457,-1.096078,-36.165084,0.061447,,
1984-10-10,11.005524,11.380533,11.065844,,37.500968,-0.586999,-31.468960,0.641731,,
1984-10-11,11.023752,11.400554,11.134706,,37.680180,-0.562610,-26.584753,1.232174,,
1984-10-12,10.942798,11.305518,11.005714,,36.271975,-0.686678,-29.980437,0.781777,,
1984-10-15,10.901805,11.274403,10.959592,,37.259818,-0.579027,-31.481178,0.573308,,
1984-10-16,11.074472,11.435375,11.090158,,36.090346,-0.684571,-34.521727,0.185403,,
1984-10-17,11.276307,11.558584,11.169369,,28.227748,-1.435782,-38.921547,-0.394024,,
1984-10-18,11.439753,11.664454,11.270087,,22.470192,-1.926966,-39.436779,-0.483032,,
1984-10-19,11.222598,11.502985,11.170010,,28.038698,-1.327855,-33.297524,0.284248,,
1984-10-22,11.174101,11.510172,11.163450,,33.607125,-0.776752,-34.672169,0.083019,,
1984-10-23,11.014182,11.357474,11.061178,,34.329224,-0.685375,-29.629581,0.734049,,
1984-10-24,10.999264,11.340120,11.072698,,34.085597,-0.686738,-26.742138,1.102762,,
1984-10-25,10.890642,11.261364,11.048226,,37.072264,-0.394147,-21.313813,1.838556,,
1984-10-26,10.885003,11.276529,11.050838,,39.152615,-0.190307,-22.569138,1.623229,,
1984-10-29,10.854563,11.278537,11.042897,,42.397422,0.141700,-23.563950,1.449189,,
1984-10-30,10.803591,11.253820,11.035328,,45.022829,0.431530,-21.849142,1.655708,,
1984-10-31,10.727576,11.192016,10.961401,,46.443989,0.595603,-23.061537,1.452400,,
1984-11-01,10.755042,11.202099,10.962503,,44.705666,0.462653,-23.959553,1.271597,,
1984-11-02,10.540403,11.016579,10.772785,,47.617508,0.792845,-24.379321,1.172214,,
1984-11-05,10.280003,10.874587,10.742458,,59.458457,2.135767,-13.212906,2.826646,,
1984-11-06,10.266035,10.808039,10.753387,,54.200429,1.542888,-5.465184,3.810516,,
1984-11-07,10.263970,10.743119,10.679974,,47.914929,0.885775,-6.314532,3.311440,,
1984-11-08,10.298813,10.791144,10.755735,,49.233099,1.114690,-3.540928,3.412058,,
1984-11-09,10.266965,10.737828,10.708973,,47.086349,0.907949,-2.885486,3.164681,,
1984-11-12,10.093069,10.591431,10.625809,,49.836141,1.272512,3.437818,3.571122,,
1984-11-13,10.018460,10.574931,10.643711,,55.647045,2.060633,6.877982,3.556905,,
1984-11-14,10.044446,10.574090,10.669293,,52.964363,1.748033,9.520282,3.429434,,
1984-11-15,10.010174,10.602393,10.705799,,59.221904,2.514081,10.340583,3.163274,,
1984-11-16,9.897665,10.548801,10.690794,,65.113641,3.112904,14.199332,3.169140,,
1984-11-19,9.956414,10.593153,10.704789,,63.673932,2.747816,11.163625,2.674779,,
1984-11-20,9.931863,10.631249,10.734410,,69.938575,3.231557,10.316115,2.428446,,
1984-11-21,10.052803,10.742852,10.811020,,69.004911,2.853768,6.816772,2.058127,,
1984-11-22,10.011954,10.681817,10.784140,,66.986273,2.447837,10.232339,2.158076,,
1984-11-23,9.952988,10.640311,10.779858,,68.732254,2.457342,13.954701,2.257200,,
1984-11-26,10.012215,10.655781,10.762607,,64.356613,1.935101,10.682525,1.944846,,
1984-11-27,10.048346,10.650010,10.763521,,60.166485,1.501325,11.351051,1.887347,,
1984-11-28,10.067273,10.678883,10.746744,,61.161036,1.527019,6.786147,1.557446,,
1984-11-29,10.011385,10.642132,10.751806,,63.074703,1.626447,10.967392,1.715435,,
1984-11-30,10.007446,10.667057,10.763085,,65.961095,1.790680,9.602861,1.572775,,
1984-12-03,10.022572,10.668502,10.753354,,64.592959,1.605790,8.485213,1.454493,,
1984-12-04,9.970180,10.586034,10.662852,,61.585435,1.313132,7.681776,1.360340,,
1984-12-05,9.973198,10.578036,10.646155,,60.483823,1.184362,6.811916,1.269522,,
1984-12-06,10.028236,10.619109,10.670490,,59.087346,1.040334,5.138103,1.144449,,
1984-12-07,10.071700,10.657573,10.685769,,58.587366,0.969872,2.819535,0.995054,,
1984-12-10,10.107386,10.674021,10.702958,,56.663443,0.795987,2.893768,0.967559,,
1984-12-11,10.115514,10.690142,10.730893,,57.462797,0.828063,4.075089,0.992589,,
1984-12-12,10.204132,10.766943,10.791073,,56.281096,0.711099,2.412990,0.880195,,
1984-12-13,10.250125,10.807411,10.863327,,55.728605,0.643649,5.591577,1.005372,,
1984-12-14,10.337710,10.857204,10.924929,,51.949470,0.330474,6.772453,1.030101,,
1984-12-17,10.384783,10.883301,10.915199,,49.851709,0.142130,3.189837,0.821744,,
1984-12-18,10.439949,10.896715,10.907176,,45.676610,-0.208638,1.046070,0.687621,,
1984-12-19,10.462899,10.954152,10.980767,,49.125274,0.039459,2.661525,0.742725,,
1984-12-20,10.553157,11.000925,10.996985,,44.776744,-0.339800,-0.394022,0.561172,,
1984-12-21,10.510512,10.968652,10.977602,,45.813975,-0.268665,0.895014,0.602701,,
1984-12-24,10.465304,10.935123,10.963584,,46.981861,-0.184743,2.846083,0.679344,,
1984-12-27,10.517918,11.005062,11.034353,,48.714364,-0.051184,2.929097,0.658297,,
1984-12-28,10.581662,11.042883,11.055698,,46.122062,-0.284921,1.281551,0.542794,,
1984-12-31,10.587056,11.056140,11.069770,,46.908437,-0.222410,1.362996,0.522044,,
1985-01-02,10.832847,11.195720,11.133390,,36.287299,-1.125642,-6.232993,0.066207,,
1985-01-03,10.958942,11.276701,11.179517,,31.775901,-1.489263,-9.718473,-0.163063,,
1985-01-04,10.818306,11.209546,11.170505,,39.124069,-0.869275,-3.904106,0.151160,,
1985-01-07,10.798465,11.260115,11.249809,,46.165003,-0.290632,-1.030587,0.298740,,
1985-01-08,10.519220,11.050254,11.170384,,53.103388,0.288597,12.013022,1.090657,,
1985-01-09,10.448227,10.930673,11.082782,,48.244558,-0.150695,15.210900,1.257915,,
1985-01-10,10.592301,11.026468,11.114082,,43.416728,-0.591905,8.761392,0.811451,,
1985-01-11,10.863018,11.164272,11.199781,,30.125315,-1.776619,3.550979,0.446960,,
1985-01-14,11.388883,11.464754,11.349326,,7.587100,-3.703961,-11.542734,-0.596096,,
1985-01-15,11.289483,11.412824,11.331021,,12.334047,-3.015370,-8.180281,-0.421089,,
1985-01-16,11.146397,11.351861,11.360811,,20.546402,-2.261850,0.894969,0.196428,,
1985-01-17,11.194085,11.422098,11.451074,,22.801294,-2.037958,2.897592,0.320294,,
1985-01-18,11.048882,11.333297,11.371119,,28.441421,-1.559742,3.782256,0.363378,,
1985-01-21,11.029442,11.316335,11.337017,,28.689362,-1.518933,2.068134,0.180969,,
1985-01-22,11.010331,11.297170,11.349567,,28.683900,-1.499437,5.239616,0.443410,,
1985-01-23,11.073337,11.369626,11.402363,,29.628868,-1.402885,3.273772,0.225129,,
1985-01-24,11.382691,11.537676,11.517913,,15.498479,-2.383216,-1.976363,-0.344093,,
1985-01-25,11.188696,11.415439,11.466655,,22.674304,-1.760191,5.121592,0.364487,,
1985-01-28,11.951401,12.028015,11.740223,,7.661354,-2.692660,-28.779155,-3.554972,,
1985-01-29,11.885445,11.897101,11.659640,,1.165624,-2.911612,-23.746100,-2.865649,,
1985-01-30,11.356387,11.450746,11.404450,,9.435941,-2.195585,-4.629630,-0.747999,,
1985-01-31,11.200292,11.363822,11.365052,,16.352912,-1.684230,0.123066,-0.276991,,
1985-02-01,11.356829,11.482134,11.423265,,12.530446,-1.827078,-5.886858,-1.053452,,
1985-02-04,11.577167,11.648504,11.487164,,7.133778,-2.037680,-16.134011,-2.313172,,
1985-02-05,11.469061,11.558468,11.462653,,8.940741,-1.840645,-9.581555,-1.437166,,
1985-02-06,11.511842,11.540059,11.426496,,2.821710,-2.070878,-11.356277,-1.615477,,
1985-02-07,11.408059,11.453428,11.329810,,4.536901,-1.880131,-12.361859,-1.685790,,
1985-02-08,11.371418,11.450305,11.377241,,7.888661,-1.631743,-7.306371,-1.047847,,
1985-02-11,11.708452,11.666002,11.434952,,-4.245014,-2.138979,-23.105009,-2.784948,,
1985-02-12,11.875794,11.724756,11.456373,,-15.103778,-2.520396,-26.838299,-2.976091,,
1985-02-13,11.812256,11.697060,11.481708,,-11.519584,-2.201590,-21.535189,-2.208604,,
1985-02-14,11.692368,11.582461,11.418777,,-10.990751,-2.065009,-16.368391,-1.595629,,
1985-02-15,11.476251,11.457906,11.307326,,-1.834527,-1.584488,-15.057942,-1.408354,,
1985-02-18,11.583593,11.557115,11.377509,,-2.647782,-1.563190,-17.960628,-1.636665,,
1985-02-19,11.608491,11.572227,11.420019,,-3.626396,-1.550004,-15.220734,-1.311899,,
1985-02-20,11.595957,11.519889,11.369678,,-7.606872,-1.660274,-15.021099,-1.248417,,
1985-02-21,11.601946,11.561195,11.413603,,-4.075088,-1.457641,-14.759163,-1.185864,,
1985-02-22,11.819698,11.660332,11.424176,,-15.936611,-1.894770,-23.615622,-1.985699,,
1985-02-25,11.820939,11.675450,11.470761,,-14.548860,-1.757407,-20.468895,-1.605626,,
1985-02-26,11.793370,11.647282,11.437511,,-14.608832,-1.691040,-20.977071,-1.589189,,
1985-02-27,11.554950,11.408201,11.246600,,-14.674873,-1.632133,-16.160038,-1.092625,,
1985-02-28,11.656506,11.475518,11.269209,,-18.098806,-1.713977,-20.630892,-1.468089,,
1985-03-01,11.737556,11.529455,11.330247,,-20.810054,-1.762139,-19.920862,-1.351689,,
1985-03-04,11.701239,11.493193,11.308890,,-20.804652,-1.697699,-18.430209,-1.170043,,
1985-03-05,11.704266,11.493102,11.316280,,-21.116449,-1.650137,-17.682198,-1.063562,,
1985-03-06,11.724056,11.522212,11.327098,,-20.184354,-1.556842,-19.511465,-1.195156,,
1985-03-07,11.639598,11.497225,11.323826,,-14.237271,-1.273867,-17.339855,-0.958301,,
1985-03-08,11.610334,11.455531,11.268497,,-15.480320,-1.284329,-18.703412,-1.050303,,
1985-03-11,11.461455,11.356317,11.222468,,-10.513747,-1.050252,-13.384899,-0.534937,,
1985-03-12,11.555770,11.409898,11.216925,,-14.587223,-1.183336,-19.297343,-1.050631,,
1985-03-13,11.650516,11.518343,11.284622,,-13.217356,-1.094547,-23.372041,-1.388379,,
1985-03-14,11.645137,11.537141,11.355533,,-10.799595,-0.963063,-18.160824,-0.867709,,
1985-03-15,11.533151,11.441654,11.278057,,-9.149790,-0.864863,-16.359691,-0.673657,,
1985-03-18,11.518642,11.421718,11.278277,,-9.692392,-0.859315,-14.344107,-0.464175,,
1985-03-19,11.415713,11.390418,11.257039,,-2.529489,-0.524984,-13.337957,-0.348678,,
1985-03-20,11.453198,11.386042,11.139569,,-6.715589,-0.682665,-24.647270,-1.385085,,
1985-03-21,11.416982,11.375390,11.120527,,-4.159220,-0.543163,-25.486314,-1.413720,,
1985-03-22,11.408869,11.371877,11.102830,,-3.699167,-0.496665,-26.904747,-1.496034,,
1985-03-25,11.441705,11.386826,11.104026,,-5.487903,-0.554745,-28.279953,-1.569993,,
1985-03-26,11.480741,11.384249,11.075369,,-9.649227,-0.730410,-30.887933,-1.749122,,
1985-03-27,11.409007,11.322814,11.022943,,-8.619218,-0.655399,-29.987159,-1.597892,,
1985-03-28,11.369927,11.309317,11.028123,,-6.061020,-0.499722,-28.119394,-1.369161,,
1985-03-29,11.386331,11.285254,10.965382,,-10.107731,-0.684061,-31.987216,-1.659022,,
1985-04-01,11.382501,11.313935,11.036432,,-6.856623,-0.486766,-27.750320,-1.228566,,
1985-04-02,11.394573,11.343402,11.061053,,-5.117086,-0.364396,-28.234911,-1.228763,,
1985-04-03,11.369743,11.346602,11.100062,,-2.314041,-0.166780,-24.654012,-0.893247,,
1985-04-04,11.377275,11.363525,11.124181,,-1.375005,-0.064678,-23.934395,-0.815839,,
1985-04-09,11.374757,11.344469,11.086025,,-3.028816,-0.132934,-25.844380,-0.980659,,
1985-04-10,11.348187,11.299663,11.044238,,-4.852417,-0.231186,-25.542483,-0.925032,,
1985-04-11,11.270496,11.248707,10.999814,,-2.178924,-0.021681,-24.889354,-0.832908,,
1985-04-12,11.193497,11.170188,10.927324,,-2.330827,-0.015254,-24.286478,-0.746123,,
1985-04-15,11.115752,11.067090,10.820840,,-4.866193,-0.178340,-24.624965,-0.754677,,
1985-04-16,11.079436,11.052923,10.819542,,-2.651266,0.024574,-23.338130,-0.597445,,
1985-04-17,11.033632,11.039171,10.839254,,0.553952,0.332736,-19.991772,-0.210840,,
1985-04-18,10.862890,10.925336,10.797479,,6.244535,0.895055,-12.785682,0.637341,,
1985-04-19,10.855091,10.938453,10.824399,,8.336169,1.189282,-11.405365,0.880141,,
1985-04-22,10.817486,10.904462,10.839313,,8.697616,1.362541,-6.514912,1.585151,,
1985-04-23,10.899486,10.937436,10.828453,,3.794969,0.892979,-10.898267,1.056140,,
1985-04-24,11.061988,11.050723,10.907103,,-1.126461,0.442898,-14.362036,0.695124,,
1985-04-25,11.125854,11.092129,10.965992,,-3.372492,0.212816,-12.613721,0.917911,,
1985-04-26,11.153244,11.093081,10.966410,,-6.016353,-0.077574,-12.667084,0.881252,,
1985-04-29,11.106788,11.074522,10.933240,,-3.226563,0.274753,-14.128250,0.713370,,
1985-04-30,11.102057,11.079128,10.952512,,-2.292866,0.446633,-12.661592,1.028767,,
1985-05-01,11.163744,11.123020,10.981592,,-4.072401,0.269465,-14.142775,0.839001,,
1985-05-02,11.194626,11.166727,11.031940,,-2.789965,0.470517,-13.478688,0.936984,,
1985-05-03,11.139164,11.145936,11.017767,,0.677249,0.987830,-12.816867,1.067645,,
1985-05-07,11.364774,11.283260,11.108890,,-8.151399,-0.215960,-17.436949,0.323176,,
1985-05-08,11.459447,11.349742,11.226160,,-10.970545,-0.586393,-12.358177,1.177721,,
1985-05-09,11.464030,11.345937,11.264689,,-11.809268,-0.683697,-8.124794,1.933621,,
1985-05-10,11.381273,11.281213,11.203873,,-10.006018,-0.402240,-7.733945,1.905191,,
1985-05-13,11.310180,11.217589,11.126623,,-9.259066,-0.309241,-9.096684,1.602902,,
1985-05-14,11.293888,11.221561,11.124230,,-7.232755,-0.017955,-9.733054,1.438402,,
1985-05-15,11.287725,11.238284,11.147682,,-4.944067,0.309905,-9.060186,1.503462,,
1985-05-16,11.355228,11.303503,11.211489,,-5.172421,0.285105,-9.201398,1.442532,,
1985-05-17,11.321994,11.294955,11.228709,,-2.703947,0.658474,-6.624571,1.784967,,
1985-05-20,11.117558,11.131018,11.084827,,1.345987,1.255396,-4.619050,2.016639,,
1985-05-21,11.148195,11.121942,11.046990,,-2.625394,0.636565,-7.495193,1.519439,,
1985-05-22,11.146871,11.120419,11.043895,,-2.645193,0.628941,-7.652375,1.454565,,
1985-05-23,11.188952,11.153570,11.066455,,-3.538151,0.471808,-8.711519,1.253652,,
1985-05-24,11.176963,11.161292,11.074369,,-1.567152,0.743217,-8.692320,1.214959,,
1985-05-28,11.202646,11.161997,11.081278,,-4.064892,0.340861,-8.071877,1.259109,,
1985-05-29,11.187811,11.123805,11.040709,,-6.400561,-0.037603,-8.309676,1.193086,,
1985-05-30,11.140739,11.079808,11.016355,,-6.093101,-0.021070,-6.345312,1.414780,,
1985-05-31,11.131013,11.025185,10.958188,,-10.582815,-0.802624,-6.699613,1.317831,,
